source_parser,parser,run,mrd,checkpoint,n_t,n_frontier,gotu_est,rho,blocks_seen,log_err_shallow,zc_rate_shallow,n_blocks_shallow,log_err_medium,zc_rate_medium,n_blocks_medium,log_err_deep,zc_rate_deep,n_blocks_deep
parsera_b,parserb,parserb_run_14,35.82,1.0,98842773,197,0.0,0.8610420293459339,2235,6.803664799957091,1.0,58,6.459369753462071,0.7559912854030502,7803,5.699054921246823,0.1130014326647564,5584
parsera_b,parserb,parserb_run_15,35.82,0.1,8796639,197,0.0,0.8918801293210644,1739,5.747578348000976,1.0,74,5.777714749857382,0.77013159483279,8283,5.312468768507199,0.1130014326647564,5584
parsera_b,parserb,parserb_run_15,35.82,0.25,21991598,197,0.0,0.8835488684406864,1873,6.129266294667665,1.0,69,6.0754372079149,0.7664949717929851,8154,5.423126216559369,0.1130014326647564,5584
parsera_b,parserb,parserb_run_15,35.82,0.5,43983196,197,0.0,0.8755906490922656,2001,6.4077791247261695,1.0,66,6.266263900539173,0.7628596338273758,8029,5.546041881778206,0.1130014326647564,5584
parsera_b,parserb,parserb_run_15,35.82,0.75,65974794,197,0.0,0.8693732902263118,2101,6.586010938404835,1.0,64,6.371307757616034,0.7599293909973521,7931,5.619829287172392,0.1130014326647564,5584
parsera_b,parserb,parserb_run_15,35.82,1.0,87966392,197,0.0,0.8673837353892067,2133,6.7070465921089735,1.0,64,6.472574006806044,0.7589568299784782,7899,5.673330645244424,0.1130014326647564,5584
parsera_b,parserb,parserb_run_16,35.82,0.1,8806391,197,0.0,0.889393185774683,1779,5.777806122386328,1.0,62,5.742898818158843,0.7693519079345851,8255,5.298713545637562,0.1130014326647564,5584
parsera_b,parserb,parserb_run_16,35.82,0.25,22015978,197,0.0,0.8826784381994529,1887,6.13963041700327,1.0,62,6.041711284105779,0.7662943414753897,8147,5.4202266518632705,0.1130014326647564,5584
parsera_b,parserb,parserb_run_16,35.82,0.5,44031956,197,0.0,0.8743471773190749,2021,6.431118130828118,1.0,61,6.24387382762749,0.7624157723983029,8014,5.528995163937418,0.1130014326647564,5584
parsera_b,parserb,parserb_run_16,35.82,0.75,66047934,197,0.0,0.8698706789355881,2093,6.634513037029608,1.0,56,6.372981859669127,0.7604127343651692,7947,5.605126418829388,0.1130014326647564,5584
parsera_b,parserb,parserb_run_16,35.82,1.0,88063912,197,0.0,0.8645237503108679,2179,6.770194149274435,1.0,55,6.449726901817111,0.7578224370389214,7862,5.647338990776088,0.1130014326647564,5584
parsera_b,parserb,parserb_run_17,35.82,0.1,9594267,197,0.0,0.8876523252922158,1807,5.791491986858341,1.0,61,5.753136645412582,0.768595041322314,8228,5.3139977139834995,0.1130014326647564,5584
parsera_b,parserb,parserb_run_17,35.82,0.25,23985668,197,0.0,0.8790723700571997,1945,6.167457346070725,1.0,53,6.0252095491341,0.7648802173376142,8098,5.451489442375275,0.1130014326647564,5584
parsera_b,parserb,parserb_run_17,35.82,0.5,47971337,197,0.0,0.8692489430489928,2103,6.49537096260525,1.0,45,6.222423757692125,0.7604428787116255,7948,5.557958670994062,0.1130014326647564,5584
parsera_b,parserb,parserb_run_17,35.82,0.75,71957006,197,0.0,0.8610420293459339,2235,6.684977011473256,1.0,44,6.308426233956163,0.7564282973007548,7817,5.640730633088664,0.1130014326647564,5584
parsera_b,parserb,parserb_run_17,35.82,1.0,95942675,197,0.0,0.8556951007212136,2321,6.849050267364035,1.0,33,6.369288561529642,0.7540687160940326,7742,5.707798193365156,0.1130014326647564,5584
parsera_b,parserb,parserb_run_18,35.82,0.1,3741464,197,2.4589305149000497e-05,0.9233399651827904,1233,5.640357274413793,1.0,118,5.964117669229383,0.7822755860491709,8745,5.342688369454428,0.1130014326647564,5584
parsera_b,parserb,parserb_run_18,35.82,0.25,9353661,197,7.91134081083332e-06,0.9188634667993036,1305,6.008917463975104,1.0,107,6.291458369511308,0.7807461999078765,8684,5.4367137054458246,0.1130014326647564,5584
parsera_b,parserb,parserb_run_18,35.82,0.5,18707322,197,5.559320569774765e-06,0.9137652325292216,1387,6.334407798197789,1.0,99,6.563530525630759,0.7788617886178861,8610,5.550397616207528,0.1130014326647564,5584
parsera_b,parserb,parserb_run_18,35.82,0.75,28060983,197,3.2073003287162105e-06,0.91127828898284,1427,6.473306278103291,1.0,94,6.704476375259629,0.7779591836734694,8575,5.611567115931323,0.1130014326647564,5584
parsera_b,parserb,parserb_run_18,35.82,1.0,37414645,197,2.298565174145044e-06,0.9099104700323304,1449,6.6429743067409115,1.0,87,6.816388435679836,0.7775700934579439,8560,5.64211534320716,0.1130014326647564,5584
parsera_b,parserb,parserb_run_19,35.82,0.1,9598666,197,0.0,0.8906366575478737,1759,5.7787008764388155,1.0,67,5.792047016923748,0.769770253929867,8270,5.2856880593809,0.1130014326647564,5584
parsera_b,parserb,parserb_run_19,35.82,0.25,23996667,197,0.0,0.8840462571499627,1865,6.168813966388267,1.0,62,6.081928628726819,0.766923736075407,8169,5.4168891088566555,0.1130014326647564,5584
parsera_b,parserb,parserb_run_19,35.82,0.5,47993334,197,0.0,0.8723576224819697,2053,6.482209223899084,1.0,57,6.261509913876196,0.7615827698472326,7986,5.529750420891911,0.1130014326647564,5584
parsera_b,parserb,parserb_run_19,35.82,0.75,71990001,197,0.0,0.8653941805521015,2165,6.694569525009363,1.0,52,6.374442518171981,0.7583449676354868,7879,5.59094282729656,0.1130014326647564,5584
parsera_b,parserb,parserb_run_19,35.82,1.0,95986668,197,0.0,0.8611663765232529,2233,6.817742136451394,1.0,52,6.468664142414349,0.7562411983100755,7811,5.629504870216563,0.1130014326647564,5584
parsera_b,parserb,parserb_run_2,35.82,0.1,9235573,197,0.0,0.8958592389952748,1675,5.807592545279565,1.0,72,5.828202007984265,0.7719487363756139,8349,5.325613214953287,0.1130014326647564,5584
parsera_b,parserb,parserb_run_2,35.82,0.25,23088933,197,0.0,0.8896418801293211,1775,6.201460446277747,1.0,56,6.137146545969078,0.7696309739866909,8265,5.445441250622681,0.1130014326647564,5584
parsera_b,parserb,parserb_run_2,35.82,0.5,46177867,197,0.0,0.8805645361850286,1921,6.501800066489392,1.0,53,6.345627307548126,0.7655749815316425,8122,5.542573149353987,0.1130014326647564,5584
parsera_b,parserb,parserb_run_2,35.82,0.75,69266800,197,0.0,0.8772071623974136,1975,6.670588386121117,1.0,53,6.4789902446386245,0.7640059494298463,8068,5.616862546580177,0.1130014326647564,5584
parsera_b,parserb,parserb_run_2,35.82,1.0,92355734,197,0.0,0.8714871922407361,2067,6.795702411489499,1.0,50,6.548153032447425,0.7613736057150019,7979,5.670821220808594,0.1130014326647564,5584
parsera_b,parserb,parserb_run_20,35.82,0.1,9612683,197,2.0805845776876243e-07,0.892874906739617,1723,5.78957025029709,1.0,77,5.834822946322778,0.7704918032786885,8296,5.318417723397183,0.1130014326647564,5584
parsera_b,parserb,parserb_run_20,35.82,0.25,24031709,197,8.322337791290665e-08,0.8836732156180055,1871,6.1708299230691654,1.0,71,6.11262283371707,0.7664949717929851,8154,5.436745572865477,0.1130014326647564,5584
parsera_b,parserb,parserb_run_20,35.82,0.5,48063418,197,4.1611688956453334e-08,0.8768341208654563,1981,6.465250656654625,1.0,63,6.332643606430752,0.7635370094386488,8052,5.543050893823881,0.1130014326647564,5584
parsera_b,parserb,parserb_run_20,35.82,0.75,72095127,197,2.7741125970968886e-08,0.8733523999005223,2037,6.633868710506062,1.0,63,6.463294666978316,0.7618809404702351,7996,5.627555799770486,0.1130014326647564,5584
parsera_b,parserb,parserb_run_20,35.82,1.0,96126837,197,2.080584426178508e-08,0.8673837353892067,2133,6.78527747049917,1.0,59,6.52045960204227,0.7591093117408907,7904,5.690423264612118,0.1130014326647564,5584
parsera_b,parserb,parserb_run_3,35.82,0.1,8754505,197,0.0,0.8922531708530216,1733,5.724368457793584,1.0,63,5.780617354746608,0.7706024096385542,8300,5.310248059693024,0.1130014326647564,5584
parsera_b,parserb,parserb_run_3,35.82,0.25,21886263,197,9.138152091108473e-08,0.8839219099726436,1867,6.117883411184471,1.0,57,6.070637956938039,0.7670093000489476,8172,5.4302447289955,0.1130014326647564,5584
parsera_b,parserb,parserb_run_3,35.82,0.5,43772527,197,0.0,0.8788236757025616,1949,6.421185445573001,1.0,50,6.293009246769392,0.7648511794491787,8097,5.553862876845297,0.1130014326647564,5584
parsera_b,parserb,parserb_run_3,35.82,0.75,65658790,197,0.0,0.8726063168366078,2049,6.593092548035752,1.0,49,6.4125445301360955,0.7619404851212803,7998,5.6082575808882495,0.1130014326647564,5584
parsera_b,parserb,parserb_run_3,35.82,1.0,87545054,197,0.0,0.8686272071623974,2113,6.714293085963652,1.0,49,6.492662192368755,0.7600201663725737,7934,5.671713777670018,0.1130014326647564,5584
parsera_b,parserb,parserb_run_4,35.82,0.1,3294417,197,0.0,0.9012061676199952,1589,5.3686254694970295,1.0,77,5.469435953527101,0.7741399762752076,8430,5.16167509847548,0.1130014326647564,5584
parsera_b,parserb,parserb_run_4,35.82,0.25,8236042,197,0.0,0.8967296692365083,1661,5.752865641906595,1.0,71,5.795494835143181,0.7723577235772358,8364,5.2726322219734385,0.1130014326647564,5584
parsera_b,parserb,parserb_run_4,35.82,0.5,16472085,197,0.0,0.889517532952002,1777,6.044027177753752,1.0,71,6.0136340961843056,0.7691561590688651,8248,5.369819151421966,0.1130014326647564,5584
parsera_b,parserb,parserb_run_4,35.82,0.75,24708128,197,0.0,0.8859114648097488,1835,6.1941480448149155,1.0,68,6.141107916382726,0.76760649334798,8193,5.44200476960117,0.1130014326647564,5584
parsera_b,parserb,parserb_run_4,35.82,1.0,32944171,197,0.0,0.8835488684406864,1873,6.305820277642421,1.0,66,6.233341584284155,0.7665808508029913,8157,5.492215759606762,0.1130014326647564,5584
parsera_b,parserb,parserb_run_5,35.82,0.1,9549317,197,0.0,0.8886471027107684,1791,5.7606237681956385,1.0,68,5.761720045472997,0.7688478815102586,8237,5.287877645319176,0.1130014326647564,5584
parsera_b,parserb,parserb_run_5,35.82,0.25,23873294,197,8.377561973643018e-08,0.8794454115891569,1939,6.134878207593366,1.0,66,6.046614101250436,0.7646768013842541,8091,5.414580687041281,0.1130014326647564,5584
parsera_b,parserb,parserb_run_5,35.82,0.5,47746588,197,0.0,0.8675080825665258,2131,6.440652449321919,1.0,46,6.213051582536628,0.7595656017173885,7919,5.540978904363713,0.1130014326647564,5584
parsera_b,parserb,parserb_run_5,35.82,0.75,71619882,197,0.0,0.8581820442675951,2281,6.629821778950123,1.0,43,6.293751597688475,0.755018013381369,7772,5.608129793294487,0.1130014326647564,5584
parsera_b,parserb,parserb_run_5,35.82,1.0,95493176,197,0.0,0.8508455608057697,2399,6.758677219481713,1.0,42,6.334607056286357,0.7512736773350751,7655,5.67672319267028,0.1130014326647564,5584
parsera_b,parserb,parserb_run_6,35.82,0.1,7991327,197,0.0,0.8934966426262124,1713,5.754992168436453,1.0,63,5.753510081154574,0.7711538461538462,8320,5.2839104595433595,0.1130014326647564,5584
parsera_b,parserb,parserb_run_6,35.82,0.25,19978317,197,0.0,0.8866575478736632,1823,6.101381823902178,1.0,60,6.05875726039499,0.7681724095945452,8213,5.409030642887752,0.1130014326647564,5584
parsera_b,parserb,parserb_run_6,35.82,0.5,39956635,197,0.0,0.8799428002984332,1931,6.37783605669863,1.0,60,6.271952249002298,0.7650832819247378,8105,5.529081010332827,0.1130014326647564,5584
parsera_b,parserb,parserb_run_6,35.82,0.75,59934953,197,0.0,0.8753419547376274,2005,6.54611315084566,1.0,59,6.388622589901736,0.7629482071713147,8032,5.606748983433018,0.1130014326647564,5584
parsera_b,parserb,parserb_run_6,35.82,1.0,79913271,197,0.0,0.8698706789355881,2093,6.682185867227211,1.0,56,6.460965843102287,0.7604127343651692,7947,5.648822474295776,0.1130014326647564,5584
parsera_b,parserb,parserb_run_7,35.82,0.1,8237644,197,0.0,0.8902636160159164,1765,5.781663598700652,1.0,76,5.730074391857799,0.7693519079345851,8255,5.281226949182226,0.1130014326647564,5584
parsera_b,parserb,parserb_run_7,35.82,0.25,20594111,197,9.711514131394165e-08,0.8836732156180055,1871,6.119543490563526,1.0,70,6.049646882176015,0.7665236051502146,8155,5.404956220633287,0.1130014326647564,5584
parsera_b,parserb,parserb_run_7,35.82,0.5,41188223,197,0.0,0.8773315095747326,1973,6.409216687357646,1.0,65,6.264779588384342,0.7637130801687764,8058,5.524069269691683,0.1130014326647564,5584
parsera_b,parserb,parserb_run_7,35.82,0.75,61782335,197,0.0,0.8722332753046506,2055,6.5549199786453896,1.0,57,6.384834148675867,0.7615230460921844,7984,5.587367945681869,0.1130014326647564,5584
parsera_b,parserb,parserb_run_7,35.82,1.0,82376447,197,0.0,0.8685028599850784,2115,6.6596278237158115,1.0,54,6.4624201916339485,0.75980825028384,7927,5.655573075474201,0.1130014326647564,5584
parsera_b,parserb,parserb_run_8,35.82,0.1,9246972,197,0.0,0.89113404625715,1751,5.790695490033665,1.0,66,5.788909680197576,0.7700205338809035,8279,5.308946319524448,0.1130014326647564,5584
parsera_b,parserb,parserb_run_8,35.82,0.25,23117430,197,0.0,0.8856627704551107,1839,6.14100700231325,1.0,64,6.100547914136748,0.76760649334798,8193,5.449121147336026,0.1130014326647564,5584
parsera_b,parserb,parserb_run_8,35.82,0.5,46234860,197,0.0,0.877828898284009,1965,6.437076327554083,1.0,61,6.3031386526497135,0.7640644361833953,8070,5.57349033940046,0.1130014326647564,5584
parsera_b,parserb,parserb_run_8,35.82,0.75,69352290,197,0.0,0.8724819696592887,2051,6.60737640607505,1.0,60,6.422728493338966,0.7615529117094553,7985,5.63384339597967,0.1130014326647564,5584
parsera_b,parserb,parserb_run_8,35.82,1.0,92469721,197,0.0,0.8680054712758021,2123,6.728281507940927,1.0,60,6.515593562278434,0.7594136972453879,7914,5.659941130984765,0.1128425577646426,5583
parsera_b,parserb,parserb_run_9,35.82,0.1,9260726,197,0.0,0.8917557821437453,1741,5.792064497073506,1.0,65,5.801849581007872,0.7703256936067552,8290,5.3010053158877115,0.1130014326647564,5584
parsera_b,parserb,parserb_run_9,35.82,0.25,23151816,197,0.0,0.8854140761004725,1843,6.132278037715292,1.0,57,6.112631625829793,0.7676915568570034,8196,5.423053597232147,0.1130014326647564,5584
parsera_b,parserb,parserb_run_9,35.82,0.5,46303632,197,0.0,0.8777045511066899,1967,6.447948248451476,1.0,54,6.306289709904043,0.7642105263157895,8075,5.561103551486263,0.1130014326647564,5584
parsera_b,parserb,parserb_run_9,35.82,0.75,69455448,197,0.0,0.8734767470778413,2035,6.618722535340947,1.0,54,6.435477940974515,0.7622080679405521,8007,5.63072455476227,0.1130014326647564,5584
parsera_b,parserb,parserb_run_9,35.82,1.0,92607265,197,0.0,0.869497637403631,2099,6.739609929990894,1.0,54,6.51935290473468,0.7602920810776784,7943,5.684413329388272,0.1130014326647564,5584
parserc,parserc,parserc_run_16,24.81,0.1,10167606,716,1.9670313739537114e-07,0.7246280045784051,2887,9.843695221538628,0.2758620689655172,87,3.085781628867447,0.7341576506955177,1941,6.629948325283966,0.0302038761641077,3973
parserc,parserc,parserc_run_16,24.81,0.25,25419016,717,7.868125186277864e-08,0.7194772987409386,2941,9.75916104683587,0.25,84,3.373690113700793,0.7320872274143302,1926,6.272948631622129,0.0304800609601219,3937
parserc,parserc,parserc_run_16,24.81,0.5,50838033,716,0.0,0.7169973292636398,2967,9.636544292683611,0.2409638554216867,83,3.611211164306283,0.7323943661971831,1917,6.014174303202143,0.0305888350751975,3923
parserc,parserc,parserc_run_16,24.81,0.75,76257049,717,0.0,0.7150896604349485,2987,9.548007780233313,0.2409638554216867,83,3.7488036364561577,0.7315541601255887,1911,5.868043748369496,0.0306983883346124,3909
parserc,parserc,parserc_run_16,24.81,1.0,101676066,717,0.0,0.7139450591377337,2999,9.495242841797632,0.2409638554216867,83,3.851738047416701,0.7309910854745674,1907,5.769094761288723,0.0307613432453217,3901
parserc,parserc,parserc_run_17,24.81,0.1,8341789,714,0.0,0.7297787104158718,2833,9.867313575493208,0.2758620689655172,87,3.0151070900010377,0.7330960854092526,1967,6.70415310054101,0.0299925018745313,4001
parserc,parserc,parserc_run_17,24.81,0.25,20854473,713,0.0,0.72577260587562,2875,9.736370951094198,0.2674418604651162,86,3.2948444953012785,0.7314432989690721,1940,6.350279203794099,0.0300902708124373,3988
parserc,parserc,parserc_run_17,24.81,0.5,41708946,716,0.0,0.7194772987409386,2941,9.680801189395046,0.2409638554216867,83,3.5326026771242285,0.7323575535807632,1913,6.096613498103447,0.0303643724696356,3952
parserc,parserc,parserc_run_17,24.81,0.75,62563419,718,0.0,0.7171880961465089,2965,9.589539750059254,0.2409638554216867,83,3.6730242780116287,0.7320774463631606,1911,5.959764690183363,0.0305343511450381,3930
parserc,parserc,parserc_run_17,24.81,1.0,83417892,718,0.0,0.7166157954979016,2971,9.531334418223722,0.2409638554216867,83,3.7796372598846744,0.7328444211629125,1909,5.85936803520805,0.0305654610290371,3926
parserc,parserc,parserc_run_18,24.81,0.1,7918494,713,2.5257327971707753e-07,0.7295879435330027,2835,9.954601678877866,0.2588235294117647,85,2.998215912486931,0.731769505354411,1961,6.726081980855476,0.0299475917144996,4007
parserc,parserc,parserc_run_18,24.81,0.25,19796235,715,1.01029311886831e-07,0.7252003052270126,2881,9.796895498259495,0.25,84,3.2882004170643793,0.7323651452282157,1928,6.367803754414224,0.030037546933667,3995
parserc,parserc,parserc_run_18,24.81,0.5,39592470,715,5.05146559434155e-08,0.7227203357497138,2907,9.69283657280573,0.2409638554216867,83,3.5134853077015245,0.7310308738880168,1911,6.11602572349725,0.0300978179082016,3987
parserc,parserc,parserc_run_18,24.81,0.75,59388705,718,3.3676437295610336e-08,0.7190957649752003,2945,9.60150898066212,0.2409638554216867,83,3.6554175807147926,0.7301837270341207,1905,5.981896018123331,0.0303413400758533,3955
parserc,parserc,parserc_run_18,24.81,1.0,79184940,718,2.525732797170775e-08,0.7185234643265929,2951,9.541108094636284,0.2409638554216867,83,3.7586612564867865,0.7299001576458224,1903,5.879144918787684,0.0303720577069096,3951
parserc,parserc,parserc_run_19,24.81,0.1,8673265,708,0.0,0.7314002289202595,2816,9.977403211506422,0.25,84,3.0432405646701493,0.7351129363449692,1948,6.717969585010691,0.0297250433490215,4037
parserc,parserc,parserc_run_19,24.81,0.25,21683162,716,0.0,0.7231018695154521,2903,9.829285007134118,0.2409638554216867,83,3.321017595779333,0.732987012987013,1925,6.348979902449638,0.0301734976112647,3977
parserc,parserc,parserc_run_19,24.81,0.5,43366325,716,0.0,0.7213849675696299,2921,9.703863090304292,0.2317073170731707,82,3.551050785273355,0.7324973876698014,1914,6.092317040913185,0.0302190883908335,3971
parserc,parserc,parserc_run_19,24.81,0.75,65049487,717,0.0,0.7164250286150324,2973,9.609368656782651,0.2317073170731707,82,3.6935764802349023,0.7320398531725223,1907,5.934648447482091,0.0305576776165011,3927
parserc,parserc,parserc_run_19,24.81,1.0,86732650,718,0.0,0.7147081266692102,2991,9.550641377985343,0.2317073170731707,82,3.795138175445841,0.731758530183727,1905,5.827227702805456,0.0306826898491434,3911
parserc,parserc,parserc_run_2,24.81,0.1,8103920,714,2.4679414406854953e-07,0.7278710415871804,2853,9.99198213595852,0.25,84,3.011034747706752,0.7317574511819116,1946,6.723102277381775,0.0299625468164794,4005
parserc,parserc,parserc_run_2,24.81,0.25,20259800,715,0.0,0.722911102632583,2905,9.843908296286704,0.2409638554216867,83,3.292204078701145,0.7295466388744137,1919,6.363588585292318,0.0301431801055011,3981
parserc,parserc,parserc_run_2,24.81,0.5,40519601,718,0.0,0.7185234643265929,2951,9.687544569465391,0.2409638554216867,83,3.524917988405152,0.7291775798847564,1909,6.1178732936948865,0.0304182509505703,3945
parserc,parserc,parserc_run_2,24.81,0.75,60779402,717,0.0,0.7175696299122473,2961,9.596188987167189,0.2409638554216867,83,3.666278319697711,0.7291775798847564,1909,5.964056058780964,0.0304878048780487,3936
parserc,parserc,parserc_run_2,24.81,1.0,81039203,717,0.0,0.7168065623807707,2969,9.536747064054262,0.2409638554216867,83,3.7676088145347166,0.7286089238845145,1905,5.86571052181898,0.0305188199389623,3932
parserc,parserc,parserc_run_20,24.81,0.1,8330475,711,0.0,0.7303510110644792,2827,9.922621304934788,0.2674418604651162,86,3.0061264918583026,0.7310239429444727,1963,6.685108445356005,0.0299028158484924,4013
parserc,parserc,parserc_run_20,24.81,0.25,20826188,713,0.0,0.7253910721098817,2879,9.79927267251739,0.25,84,3.294631078753465,0.73031394750386,1943,6.343267088279623,0.0301280441877981,3983
parserc,parserc,parserc_run_20,24.81,0.5,41652377,715,0.0,0.7208126669210225,2927,9.647980796275334,0.25,84,3.5379125137358916,0.7319371727748691,1910,6.08692101737143,0.0302419354838709,3968
parserc,parserc,parserc_run_20,24.81,0.75,62478565,715,0.0,0.7206219000381534,2929,9.55970582063036,0.25,84,3.677184875084959,0.7316561844863732,1908,5.9433419379135755,0.0302419354838709,3968
parserc,parserc,parserc_run_20,24.81,1.0,83304754,716,0.0,0.7183326974437237,2953,9.50344767859173,0.25,84,3.780812212241079,0.7305263157894737,1900,5.849920411314658,0.0303643724696356,3952
parserc,parserc,parserc_run_3,24.81,0.1,8061452,716,0.0,0.7259633727584891,2873,9.99329046888906,0.25,84,3.0085439865916035,0.7315195071868583,1948,6.726065438587601,0.0301280441877981,3983
parserc,parserc,parserc_run_3,24.81,0.25,20153631,717,0.0,0.721575734452499,2919,9.793351752672145,0.25,84,3.291794780939645,0.7309697601668405,1918,6.37371960481124,0.0302495588605999,3967
parserc,parserc,parserc_run_3,24.81,0.5,40307263,717,0.0,0.7202403662724151,2933,9.688840503914337,0.2409638554216867,83,3.5259328467719797,0.7307490832896805,1909,6.122445841096114,0.0302800908402725,3963
parserc,parserc,parserc_run_3,24.81,0.75,60460895,717,0.0,0.7190957649752003,2945,9.597390573318496,0.2409638554216867,83,3.666655320749324,0.7301837270341207,1905,5.9792234954831,0.0303413400758533,3955
parserc,parserc,parserc_run_3,24.81,1.0,80614527,717,0.0,0.7164250286150324,2973,9.53773948304671,0.2409638554216867,83,3.77088920539451,0.7303844128488678,1899,5.877868588189593,0.0305033045246568,3934
parserc,parserc,parserc_run_4,24.81,0.1,8252015,714,0.0,0.7267264402899657,2865,9.90232804205628,0.2674418604651162,86,3.033750131762997,0.7335051546391752,1940,6.717948507929437,0.0300225168876657,3997
parserc,parserc,parserc_run_4,24.81,0.25,20630038,714,0.0,0.7240557039297978,2893,9.800633176374747,0.25,84,3.3156401533604702,0.731009365244537,1922,6.368691450895618,0.0300827275006267,3989
parserc,parserc,parserc_run_4,24.81,0.5,41260077,718,0.0,0.7183326974437237,2953,9.68356733183558,0.2409638554216867,83,3.533685320369375,0.7298429319371728,1910,6.122542731895779,0.030441400304414,3942
parserc,parserc,parserc_run_4,24.81,0.75,61890115,718,0.0,0.7162342617321633,2975,9.592209311685512,0.2409638554216867,83,3.6729694126775994,0.7292759706190975,1906,5.962382843954325,0.0305732484076433,3925
parserc,parserc,parserc_run_4,24.81,1.0,82520154,718,0.0,0.7156619610835558,2981,9.533566484910176,0.2409638554216867,83,3.7771246290438665,0.729758149316509,1902,5.862107374517086,0.0305888350751975,3923
parserc,parserc,parserc_run_5,24.81,0.1,8068986,708,2.4786261867352356e-07,0.7304463945059138,2826,9.932272534909687,0.2674418604651162,86,3.0156999195998098,0.7302733367715317,1939,6.755606179665947,0.0297471492315319,4034
parserc,parserc,parserc_run_5,24.81,0.25,20172465,715,0.0,0.7236741701640595,2897,9.746554575273686,0.2674418604651162,86,3.294222135583059,0.7283116883116884,1925,6.395865201551153,0.0301507537688442,3980
parserc,parserc,parserc_run_5,24.81,0.5,40344930,715,0.0,0.7221480351011065,2913,9.6895510942063,0.2409638554216867,83,3.5246637992646663,0.7283628779979145,1918,6.139499998857687,0.0301962757926522,3974
parserc,parserc,parserc_run_5,24.81,0.75,60517395,717,0.0,0.718714231209462,2949,9.597531797961404,0.2409638554216867,83,3.6591578497524977,0.7277951933124347,1914,5.9904331475462005,0.030441400304414,3942
parserc,parserc,parserc_run_5,24.81,1.0,80689861,716,0.0,0.7173788630293781,2963,9.537745566409228,0.2409638554216867,83,3.76582496767557,0.7290356394129979,1908,5.882211215404812,0.0304955527318932,3935
parserc,parserc,parserc_run_6,24.81,0.1,10179499,712,0.0,0.7283479587943533,2848,9.938323504523716,0.25,84,3.0806103523656145,0.7310239429444727,1963,6.6283181938769005,0.0300751879699248,3990
parserc,parserc,parserc_run_6,24.81,0.25,25448748,713,0.0,0.7231972529568866,2902,9.777078521915051,0.2409638554216867,83,3.3613924242817417,0.7295336787564767,1930,6.275323887086353,0.0302267002518891,3970
parserc,parserc,parserc_run_6,24.81,0.5,50897496,713,0.0,0.7214803510110644,2920,9.666623864401226,0.2317073170731707,82,3.5825444693993,0.7280793319415448,1916,6.026100418493445,0.0302495588605999,3967
parserc,parserc,parserc_run_6,24.81,0.75,76346244,713,0.0,0.7209080503624571,2926,9.574872432233906,0.2317073170731707,82,3.724845519898172,0.7277951933124347,1914,5.884595000500477,0.0302800908402725,3963
parserc,parserc,parserc_run_6,24.81,1.0,101794992,713,0.0,0.7195726821823731,2940,9.52001554927755,0.2317073170731707,82,3.8336574346965775,0.7277019937040924,1906,5.786497277923241,0.0303260045489006,3957
parserc,parserc,parserc_run_8,24.81,0.1,8326707,713,0.0,0.7290156428843952,2841,9.910335256272765,0.2674418604651162,86,3.0207266021295687,0.7318692543411645,1958,6.712575938204664,0.0299775168623532,4003
parserc,parserc,parserc_run_8,24.81,0.25,20816767,717,0.0,0.7221480351011065,2913,9.838099913219454,0.2409638554216867,83,3.294397630785927,0.7283566614826334,1929,6.37113306981856,0.0302800908402725,3963
parserc,parserc,parserc_run_8,24.81,0.5,41633535,718,0.0,0.7202403662724151,2933,9.681673772664574,0.2409638554216867,83,3.5224725786889626,0.7279833246482543,1919,6.10819019519642,0.0303566911206678,3953
parserc,parserc,parserc_run_8,24.81,0.75,62450303,719,0.0,0.7177603967951164,2959,9.590250272987374,0.2409638554216867,83,3.667240590870728,0.7283691662296802,1907,5.963501805943455,0.0304645849200304,3939
parserc,parserc,parserc_run_8,24.81,1.0,83267071,719,0.0,0.7169973292636398,2967,9.531895258236606,0.2409638554216867,83,3.7669339789684777,0.7280839895013124,1905,5.866246399574425,0.030511060259344,3933
parserc,parserc,parserc_run_9,24.81,0.1,8628774,716,0.0,0.7271079740557039,2861,9.93414900507404,0.2588235294117647,85,3.057784898908956,0.7377800407331976,1964,6.704620325391669,0.0301659125188536,3978
parserc,parserc,parserc_run_9,24.81,0.25,21571935,716,0.0,0.7221480351011065,2913,9.775639255870216,0.25,84,3.318819596808823,0.7339927121290994,1921,6.3554901916561075,0.0302267002518891,3970
parserc,parserc,parserc_run_9,24.81,0.5,43143870,714,0.0,0.7181419305608546,2955,9.705099322332554,0.2317073170731707,82,3.5399585142294736,0.7323205866946045,1909,6.081212709878925,0.0304259634888438,3944
parserc,parserc,parserc_run_9,24.81,0.75,64715805,715,0.0,0.7160434948492942,2977,9.610611751514345,0.2317073170731707,82,3.684911063130263,0.7325275880189175,1903,5.944569830707437,0.0305498981670061,3928
parserc,parserc,parserc_run_9,24.81,1.0,86287740,714,0.0,0.7148988935520794,2989,9.55155529610019,0.2317073170731707,82,3.789553536189885,0.7322461862177801,1901,5.834112717593067,0.0306122448979591,3920
parserd,parserd,parserd_run_4,38.64,0.1,8202592,1182,1.2191268321038033e-06,0.7557679258086406,4319,9.8375514641486,0.6153846153846154,39,3.753173043807952,0.8468149646107179,1978,13.707287706747016,0.0241562644475265,8652
