source_parser,parser,run,mrd,checkpoint,n_t,n_frontier,gotu_est,rho,blocks_seen,log_err_shallow,zc_rate_shallow,n_blocks_shallow,log_err_medium,zc_rate_medium,n_blocks_medium,log_err_deep,zc_rate_deep,n_blocks_deep
parsera_b,parsera,parsera_run_17,35.82,0.75,33897663,197,2.478046937926075e-06,0.9100348172096492,1447,6.612380327008048,1.0,90,6.765003331962003,0.7775441056198154,8559,5.619777244763479,0.1130014326647564,5584
parsera_b,parsera,parsera_run_17,35.82,1.0,45196884,197,2.124040232508064e-06,0.908045262372544,1479,6.7312232077972505,1.0,87,6.874517880147957,0.7767878077373974,8530,5.6735235118998135,0.1130014326647564,5584
parsera_b,parsera,parsera_run_18,35.82,0.1,4523473,197,1.768552614329742e-05,0.921101715991047,1269,5.678404910219238,1.0,114,6.0050181438157715,0.7814759554688396,8713,5.348654038357598,0.1130014326647564,5584
parsera_b,parsera,parsera_run_18,35.82,0.25,11308684,197,7.781630470884146e-06,0.9148843571250932,1369,6.063484071124255,1.0,103,6.3589429561327915,0.7792207792207793,8624,5.478007244106851,0.1130014326647564,5584
parsera_b,parsera,parsera_run_18,35.82,0.5,22617368,197,3.0949666645561942e-06,0.9123974135787116,1409,6.312632544573856,1.0,96,6.589523132784813,0.7783727156326388,8591,5.549878169121852,0.1130014326647564,5584
parsera_b,parsera,parsera_run_18,35.82,0.75,33926052,197,2.2991180936703156e-06,0.9104078587416066,1441,6.476690646502123,1.0,91,6.744900796251142,0.7776739841195703,8564,5.609012321646702,0.1130014326647564,5584
parsera_b,parsera,parsera_run_18,35.82,1.0,45234736,197,1.5032695227844373e-06,0.9090400397910968,1463,6.571127870251718,1.0,91,6.83827866970084,0.777101381409506,8542,5.654165252085322,0.1130014326647564,5584
parsera_b,parsera,parsera_run_19,35.82,0.1,3786006,197,2.7469581400557737e-05,0.9214747575230042,1263,5.63213629591368,1.0,118,5.963329677524934,0.7815261044176707,8715,5.346135833321715,0.1130014326647564,5584
parsera_b,parsera,parsera_run_19,35.82,0.25,9465016,197,6.761742399590238e-06,0.917744342203432,1323,5.939425120898022,1.0,110,6.275586903306217,0.7802147062218631,8663,5.436740967590523,0.1130014326647564,5584
parsera_b,parsera,parsera_run_19,35.82,0.5,18930033,197,4.014784337671255e-06,0.9138895797065406,1385,6.226567173073239,1.0,104,6.533927105188794,0.77878471011967,8607,5.540291426026945,0.1130014326647564,5584
